timestamp,cache_misses,cpu_cycles,instructions,ref_cpu_cycles,rx_bytes,rx_packets
0.0,4562994671.004883,28071254555976.426,6656212581438.311,41749464947660.445,6752976.0,75507.0
1.0003845691680908,4564506813.309167,28075336927959.266,6658820749722.283,41753918740519.16,6753050.0,75508.0
1.9996609687805176,4565518765.520108,28078002229041.82,6659709643898.651,41757520593157.02,6753124.0,75509.0
2.999762773513794,4565651640.498888,28080085780502.215,6660071848477.51,41760808448791.2,6753258.0,75511.0
3.9998726844787598,4565753471.713493,28082184159867.55,6660439432771.035,41764086554769.21,6753332.0,75512.0
4.999986886978149,4565908874.360919,28084317671936.7,6660839474492.733,41767421100896.76,6753406.0,75513.0
6.000244140625,4566021866.274392,28086433403993.78,6661216308953.846,41770742022652.99,6753554.0,75515.0
7.000127792358398,4566153171.92501,28088548418141.184,6661632433388.436,41774061904532.11,6753628.0,75516.0
8.000401496887207,4566235059.681728,28090652027150.598,6662009191097.344,41777357233091.07,6753702.0,75517.0
9.00041389465332,4566317371.715818,28092776764562.348,6662376915747.554,41780649723125.98,6753702.0,75517.0
10.000701665878296,4566879058.157726,28094947819328.832,6662849492861.631,41784176836912.5,6753768.0,75518.0
11.001610279083252,4568127511.107386,28098262332370.797,6664353560101.587,41788244312333.43,6753768.0,75518.0
12.000977516174316,4568991256.253534,28101103423684.047,6665384667563.974,41791980870428.09,6753842.0,75519.0
13.000977993011475,4569168930.365278,28103279905672.996,6665814225486.891,41795322459168.89,6754001.0,75521.0
14.001048803329468,4569455518.4775715,28105431433340.215,6666258929726.592,41798750633059.72,6754075.0,75522.0
15.001293659210205,4569581693.91079,28107531332347.39,6666642475008.423,41802068637827.66,6754075.0,75522.0
16.001111268997192,4569676352.336242,28109609966478.492,6667006776331.652,41805373873422.46,6754075.0,75522.0
17.001322269439697,4569756860.859287,28111689745773.438,6667365325251.851,41808655155327.61,6754215.0,75524.0
18.001854181289673,4569829187.228026,28113769678247.76,6667733086884.063,41811919821496.67,6754374.0,75526.0
19.001456022262573,4569964563.093382,28115876248165.7,6668151967324.89,41815235077694.21,6754568.0,75529.0
20.00175452232361,4570127263.226317,28117978200311.72,6668527366963.913,41818529931831.75,6754716.0,75531.0
21.002663373947144,4570274243.230756,28120078905739.082,6668911177640.798,41821821154179.61,6754790.0,75532.0
22.0029239654541,4570986902.386955,28123331075637.48,6670257293732.71,41825683453941.67,6754938.0,75534.0
23.00230860710144,4571505042.590606,28126190941983.598,6671216386692.972,41829234179054.44,6755132.0,75537.0
24.002058506011963,4572011435.768746,28128430268276.684,6671688878751.988,41832748335410.44,6755439.0,75541.0
25.002981901168823,4573077555.161351,28131775768053.06,6673022950846.686,41836707591967.98,6755735.0,75545.0
26.00294518470764,4573627631.7484255,28134605030266.984,6673946483031.697,41840223612587.75,6755957.0,75548.0
27.002434253692627,4573850829.963673,28136899350090.766,6674452563480.786,41843622443714.64,6756253.0,75552.0
28.002562046051025,4574075570.4385395,28139005267420.043,6674879558801.87,41846972448246.71,6756549.0,75556.0
29.00278091430664,4574164859.860305,28141102239887.02,6675237355193.046,41850277037399.336,6756971.0,75562.0
30.002943515777588,4574273325.020828,28143226436946.906,6675611251380.859,41853595235134.26,6757119.0,75564.0
31.00307059288025,4574415672.55115,28145324352498.023,6676003427484.307,41856907807472.84,6757341.0,75567.0
32.003671407699585,4574509628.548677,28147397221687.734,6676366568105.792,41860217477926.5,6757563.0,75570.0
33.00376892089844,4575690213.145983,28150804879648.754,6677865030490.314,41863993221116.45,6757711.0,75572.0
34.003283977508545,4576167710.243553,28153296960894.082,6678579955760.332,41867553176981.336,6757859.0,75574.0
35.00333118438721,4576309269.131885,28155416922495.773,6678991587323.189,41870867572862.22,6758018.0,75576.0
36.0037887096405,4576391579.9747505,28157492749694.9,6679351552951.781,41874155714655.64,6758314.0,75580.0
37.0036985874176,4576490232.033923,28159616740272.63,6679759454525.41,41877465048090.26,6758388.0,75581.0
38.004056453704834,4576582862.6667,28161708774899.332,6680128067937.637,41880776239603.305,6758536.0,75583.0
39.003931760787964,4576820713.726893,28163968599693.707,6680548800036.147,41884216877323.4,6758610.0,75584.0
40.00449585914612,4576917791.1023035,28166035352826.312,6680917728115.661,41887519335876.48,6758744.0,75586.0
41.00416684150696,4577524525.632957,28168465403723.117,6681608308319.666,41891026442463.3,6758884.0,75588.0
42.004154443740845,4578267680.165645,28171507628730.73,6682817299049.033,41894761414875.12,6758950.0,75589.0
43.00516176223755,4578700514.674423,28174345397597.465,6683826976970.732,41898413052182.555,6759024.0,75590.0
44.00515413284302,4579736027.967966,28177909406274.28,6685360133012.228,41902407200014.21,6759098.0,75591.0
45.004456520080566,4580295944.607415,28180639355568.746,6686186305773.391,41906068242687.46,6759172.0,75592.0
46.004859924316406,4580616187.986794,28182787472471.383,6686585611544.449,41909405268842.24,6759232.0,75593.0
47.004929065704346,4580733955.161875,28184835419823.938,6686926342590.187,41912697438957.44,6759500.0,75597.0
48.005067348480225,4580861555.216452,28186985473952.777,6687325262557.073,41916018302882.31,6759500.0,75597.0
49.00506281852722,4580940018.916996,28189054850752.145,6687668418798.504,41919304181345.664,6759500.0,75597.0
50.0051167011261,4581027914.362161,28191151311601.94,6688034336679.032,41922633727852.94,6759585.0,75598.0
51.00549006462097,4581194245.921397,28193282513852.715,6688437802155.359,41925953495592.37,6759659.0,75599.0
52.005683183670044,4581600904.194881,28195427290853.285,6688835816270.009,41929392955371.16,6759733.0,75600.0
53.00628328323364,4582388164.573497,28198595654732.49,6690080142929.512,41933348877957.14,6759733.0,75600.0
54.00618290901184,4582919314.956958,28201478614360.21,6691088071370.482,41937021814797.9,6759733.0,75600.0
55.00578236579895,4583367473.942748,28203987841104.426,6691654875573.167,41940616874207.08,6759867.0,75602.0
56.005974769592285,4583465885.882699,28206077673522.266,6692022179932.276,41943895990289.9,6760001.0,75604.0
57.00603222846985,4583552672.595934,28208133220540.816,6692363107015.148,41947199802371.67,6760149.0,75606.0
58.0061616897583,4583660372.812698,28210219497870.465,6692731553543.094,41950507918610.86,6760223.0,75607.0
59.00622820854187,4583737931.925432,28212295717742.84,6693088437229.13,41953807030547.805,6760297.0,75608.0
60.00622534751892,4583824235.098771,28214384068231.18,6693447125470.59,41957102392854.0,6760445.0,75610.0
61.00630211830139,4584036702.409029,28216560832102.598,6693896935498.425,41960453822328.055,6760670.0,75613.0
62.00659894943237,4584124597.94242,28218657397315.957,6694265154274.255,41963770498831.484,6760744.0,75614.0
63.00763154029846,4584234400.058064,28220750535730.44,6694684115140.961,41967055658026.516,6760878.0,75616.0
64.00757360458374,4585435030.870474,28224192374968.742,6696225390531.378,41970990099158.9,6760878.0,75616.0
65.00703930854797,4586052998.974985,28226867387461.63,6697058388057.952,41974738228370.664,6760878.0,75616.0
66.00707507133484,4586463774.273091,28229108649922.85,6697497391698.407,41978209914241.766,6761072.0,75619.0
67.0071313381195,4586558091.0679865,28231162803005.55,6697839383562.876,41981504869971.62,6761146.0,75620.0
68.0071792602539,4586632125.873354,28233268006420.64,6698203344801.812,41984795159196.91,6761146.0,75620.0
69.00749826431274,4586699933.633275,28235315556095.215,6698543943520.266,41988071468393.58,6761294.0,75622.0
70.00771498680115,4586769197.723323,28237398436774.996,6698907157258.5625,41991360285584.414,6761368.0,75623.0
71.00800108909607,4587426524.324909,28239862410093.047,6699547335754.337,41994892231203.336,6761442.0,75624.0
72.00789856910706,4587548122.293305,28241952596617.953,6699911784330.025,41998169640164.78,6761516.0,75625.0
73.00818681716919,4587623724.26461,28243996898905.85,6700255363874.308,42001477971209.484,6761590.0,75626.0
74.00844311714172,4588664380.5388775,28247214612314.836,6701736990681.755,42005376135761.125,6761738.0,75628.0
75.00821590423584,4589200854.408238,28250036862402.723,6702676756457.607,42008998574296.914,6761823.0,75629.0
76.00817131996155,4589308574.245492,28252106685802.17,6703036145970.116,42012291471606.87,6762037.0,75632.0
77.00829339027405,4589424779.83142,28254173668286.973,6703388608846.405,42015602713261.18,6762111.0,75633.0
78.00828886032104,4589537024.215692,28256251276658.93,6703755799878.886,42018893046768.82,6762270.0,75635.0
79.00872421264648,4589620687.574137,28258332036225.19,6704104706866.136,42022198861938.266,6762344.0,75636.0
80.0086681842804,4589929858.96294,28260595968126.48,6704545896679.181,42025662382881.48,6762678.0,75641.0
81.00871706008911,4590103066.665211,28262749918328.95,6704935538651.226,42029012191070.24,6762752.0,75642.0
82.00889778137207,4590170982.00405,28264833297001.797,6705296393198.153,42032317066072.97,6762752.0,75642.0
