timestamp,cache_misses,cpu_cycles,instructions,ref_cpu_cycles,rx_bytes,rx_packets
0.0,6618655723.714046,29883267875037.047,8430249035911.185,42859139529615.7,222109827.0,1504091.0
0.9996538162231445,6621159236.566882,29889246581606.453,8434117122379.629,42864954444845.266,222427434.0,1506379.0
1.9999713897705078,6623359281.809482,29894235239348.89,8436862944189.86,42870201749398.55,222750894.0,1508651.0
3.000011682510376,6625267719.766834,29898617634428.684,8438911735413.919,42875047893142.61,223075652.0,1510892.0
4.000155925750732,6627050270.199339,29902615538800.906,8440745751736.708,42879499815980.62,223359798.0,1512796.0
5.000625133514404,6628449993.622959,29906281089205.297,8442240733608.204,42883842667930.52,223613577.0,1514563.0
6.000866889953613,6629626242.676623,29910225500926.777,8443595322057.524,42888437859613.73,223881997.0,1516424.0
7.000711441040039,6630750647.776684,29914169451606.65,8444919530567.144,42893151311340.93,224146806.0,1518294.0
8.000664234161377,6631846532.969077,29918365171576.387,8446422085149.191,42897939407215.6,224445669.0,1520398.0
9.001351833343506,6633350451.573757,29922857518709.094,8448228434961.432,42902963972257.82,224871234.0,1523308.0
10.000789642333984,6635297778.213273,29927878565966.39,8450625585185.249,42908433942894.555,225316379.0,1526426.0
11.000945568084717,6638101614.363134,29933575884774.406,8453883665882.024,42914419792093.84,225824676.0,1529915.0
12.000919580459595,6641051401.858051,29940140057045.375,8457854415209.126,42920966366322.47,226309991.0,1533309.0
13.001036167144775,6643051976.367951,29945966511942.766,8460967867682.505,42926911410327.03,226890449.0,1537296.0
14.001278400421143,6644307818.584316,29951319429908.215,8463669389924.353,42932593030247.85,227493117.0,1541485.0
15.001310110092163,6645159455.841979,29956185890428.79,8466088451479.439,42937994526649.84,228138141.0,1545952.0
16.00134015083313,6646301597.068698,29961238391304.246,8468751050554.574,42943689007812.59,228820052.0,1550728.0
17.00132465362549,6648585316.015556,29966733628410.832,8471489471313.785,42949441863442.85,229556494.0,1555860.0
18.00147795677185,6650701946.960859,29972328907361.273,8474416122345.8,42955352623421.055,230311232.0,1561078.0
19.0015971660614,6653185661.235328,29978257432063.05,8477415620822.84,42961608344343.74,231064876.0,1566257.0
20.001811504364014,6655621707.435656,29984057572750.242,8480365353253.779,42967772977237.42,231820812.0,1571486.0
21.00172448158264,6657824313.886203,29989796849191.16,8483224981301.291,42973767471250.15,232537333.0,1576314.0
22.002176761627197,6661613419.948963,29997132401997.523,8487532276909.646,42980890200665.38,233275491.0,1581505.0
23.002094268798828,6664710401.1088915,30003683421889.652,8491121774123.982,42987435555570.414,233966779.0,1586396.0
24.00203537940979,6667345957.090736,30009302526553.137,8493971222808.277,42993425788305.92,234732613.0,1591659.0
25.002118587493896,6670137661.758796,30015026389753.13,8496967501754.179,42999645986648.87,235487231.0,1596849.0
26.0022931098938,6672747374.543171,30020924288298.1,8499850524780.877,43005639502678.07,236234043.0,1602021.0
27.002387046813965,6675182241.408416,30026423193822.617,8502607873414.724,43011523700823.15,237010307.0,1607415.0
28.002450942993164,6676935094.621043,30032199293308.875,8505473601887.092,43017525210290.61,237805867.0,1612935.0
29.002472162246704,6679241802.796548,30038105324046.64,8508485877017.073,43023847388009.62,238617817.0,1618586.0
30.00307273864746,6681989206.147815,30044197208672.137,8511590306191.488,43030210724778.555,239471112.0,1624422.0
31.002767324447632,6685061428.463245,30050324442573.574,8514830410220.626,43036739262778.53,240326802.0,1630514.0
32.00288653373718,6687695095.224643,30057020912761.375,8518250294529.5625,43043456326961.86,241291657.0,1637159.0
33.00285005569458,6693013374.712523,30065873950743.816,8523562188503.86,43052024661095.695,242309822.0,1644084.0
34.00302982330322,6697679434.768911,30073616480751.535,8528137269151.367,43060045633044.12,243300990.0,1650985.0
35.00304198265076,6700526895.81332,30081390665116.832,8533695191683.732,43067633710481.41,244290156.0,1657845.0
36.00324511528015,6703184655.830431,30088373941658.688,8537337058984.915,43074603779089.81,245307271.0,1664843.0
37.003368616104126,6706254458.283437,30095146906085.797,8540937716028.999,43081509828388.445,246310942.0,1671757.0
38.00336265563965,6708970926.656839,30102100079482.89,8544555161443.533,43088552782868.03,247288424.0,1678330.0
39.0041286945343,6712829185.290043,30109510112083.355,8548414193274.165,43095972689691.945,248243355.0,1684871.0
40.00353741645813,6715864300.832105,30116228343088.008,8551951751438.075,43102977353096.445,249074846.0,1690614.0
41.00417232513428,6718255143.813069,30122353209166.81,8555128049230.595,43109219265641.29,249839357.0,1695920.0
42.00379276275635,6720442381.320323,30128053213371.305,8557994386373.549,43115097333285.5,250501218.0,1700403.0
43.00392150878906,6723771822.077562,30134883578501.082,8561972126550.508,43121859684907.23,251069078.0,1704269.0
44.00417447090149,6726071703.079189,30140525848781.83,8564897240966.394,43127547626494.984,251544797.0,1707615.0
45.004181146621704,6728063732.9659195,30145240978113.66,8567150163331.895,43132628969182.84,251946222.0,1710433.0
46.00470685958862,6729637586.041673,30149566578385.5,8569112009389.646,43137403979280.42,252338913.0,1713129.0
47.00446581840515,6730962357.731545,30153384539202.406,8570746091720.986,43141903745108.664,252660454.0,1715385.0
48.00441527366638,6732174770.441033,30157263461360.918,8572355579086.24,43146352846087.234,252960924.0,1717480.0
49.00453996658325,6733523533.203445,30160887334494.258,8573884319248.593,43150723825913.46,253212797.0,1719319.0
50.004833936691284,6734770671.389543,30164446786205.062,8575270300640.836,43155089902900.62,253495300.0,1721278.0
51.00491976737976,6736344776.914741,30168076909698.973,8576688688818.878,43159511796792.13,253809138.0,1723388.0
52.005321741104126,6737774794.02938,30172141440067.31,8578336655620.694,43164335237345.695,254245259.0,1726290.0
