timestamp,cache_misses,cpu_cycles,instructions,ref_cpu_cycles,rx_bytes,rx_packets
0.0,10086381444.834713,44175684623469.28,12678816795094.725,62991028645658.97,433954383.0,2928605.0
1.0000219345092773,10087722573.409542,44179763182037.98,12681026684825.277,62995455479519.734,434181382.0,2930354.0
2.0001938343048096,10088754818.576107,44183179317090.08,12682304688262.125,62999678659160.29,434372418.0,2931823.0
2.9999871253967285,10090184832.207144,44187532524451.15,12684286891706.785,63004486412864.766,434561766.0,2933292.0
3.999979257583618,10092159368.82365,44191762322903.336,12686514502215.047,63009123331788.625,434758091.0,2934802.0
5.0005574226379395,10093532105.757309,44195314350759.22,12688048376462.19,63013416287542.79,434977175.0,2936463.0
6.000772714614868,10094889331.937405,44199578765961.19,12689468392826.78,63018137766648.63,435232273.0,2938406.0
7.000791788101196,10096457692.6011,44203741076220.21,12690940869177.377,63023131256533.16,435538795.0,2940683.0
8.001137256622314,10098067997.331972,44207839162691.08,12692593026077.703,63027993513743.24,435897806.0,2943344.0
9.001184701919556,10099640856.879198,44212909838843.77,12694390378068.893,63033320626371.266,436297615.0,2946407.0
10.001652956008911,10100878377.95589,44217547167016.23,12696219742800.756,63038699556320.11,436684996.0,2949402.0
11.001000165939331,10102584381.964746,44222115455627.51,12698122686719.473,63043850240619.05,437114489.0,2952699.0
12.001092195510864,10104002465.411095,44226575221214.13,12700097048515.125,63048763840378.51,437562341.0,2956147.0
13.00102710723877,10105405204.772896,44231319285171.11,12702293780614.818,63053848491421.36,438063269.0,2959877.0
14.000991344451904,10108184938.293554,44238004335249.61,12706023419564.428,63060394058138.555,438604184.0,2963928.0
15.001264810562134,10111409342.557037,44243880441390.97,12709183324895.18,63066585013072.336,439174934.0,2968197.0
16.001209020614624,10114418353.080172,44249388774863.42,12712038777867.41,63072502410767.02,439767072.0,2972679.0
17.001566886901855,10116395863.464931,44254432586619.58,12714475693255.809,63078066969780.766,440342999.0,2977042.0
18.001428604125977,10119414234.579855,44261044337323.8,12718172787129.785,63084562940618.63,440907975.0,2981360.0
19.001682996749878,10122647111.975447,44266824829857.96,12721199977024.463,63090395670202.05,441478566.0,2985627.0
20.001596689224243,10124905539.538738,44272264575276.92,12723935560284.55,63096042672317.17,442061241.0,2989999.0
21.001790523529053,10127289638.610634,44277954617996.42,12727011984900.373,63101872636830.266,442615633.0,2994239.0
22.001763582229614,10130282475.921667,44284479592929.03,12730653746704.6,63108448111021.86,443199159.0,2998673.0
23.001944541931152,10132979371.416025,44290071104485.56,12733439754745.295,63114314256017.055,443780346.0,3003112.0
24.002091884613037,10134824625.644623,44295065601885.664,12735869763341.19,63119756741653.33,444352109.0,3007530.0
25.00244140625,10138567066.979256,44301954201702.56,12739840347297.7,63126496299598.51,444948763.0,3012147.0
26.002598524093628,10141767901.967598,44308651179873.67,12743412742988.533,63132904245698.945,445580662.0,3017061.0
27.002556800842285,10143808948.545938,44314046068532.49,12745997850396.428,63138410858755.21,446229954.0,3021991.0
28.002777576446533,10146480223.3309,44320102185961.33,12749679997337.982,63144595338648.01,446889743.0,3027004.0
29.002631425857544,10148971029.521126,44325588920342.03,12752391347175.848,63150467578893.23,447590590.0,3032278.0
30.00278663635254,10151206660.060392,44331358812508.766,12755230636006.549,63156309692339.77,448347845.0,3037953.0
31.002761602401733,10153347181.67654,44337355281641.54,12758319892817.848,63162470729402.27,449145421.0,3043994.0
32.002742767333984,10156628901.57696,44344290588179.125,12762216388256.744,63169366027234.21,449962977.0,3050109.0
33.002978801727295,10160059542.504343,44351339108059.195,12766279930116.78,63176391727303.81,450723912.0,3055903.0
34.00317597389221,10162632732.622925,44357671835009.43,12769873649912.158,63183005184670.31,451509034.0,3061840.0
35.00327491760254,10164469147.721613,44364896232745.84,12774193760238.527,63190043728731.77,452288038.0,3067757.0
36.003310680389404,10166855532.135494,44371351406344.99,12777878209564.984,63196559436175.83,453060524.0,3073586.0
37.00350022315979,10168999617.725866,44377250992216.58,12780895154606.416,63202697168585.25,453791915.0,3079148.0
