timestamp,cache_misses,cpu_cycles,instructions,ref_cpu_cycles,rx_bytes,rx_packets
0.0,5674020302.428064,35446331599017.46,8865914342379.047,52669905768558.055,34374790.0,108931.0
0.9995899200439453,5674798335.23546,35449445257988.19,8867498781760.13,52673593207693.6,34389615.0,108944.0
1.9998140335083008,5675139269.17893,35451618947502.56,8867873457101.203,52676892556129.12,34461056.0,108995.0
3.000493049621582,5675383662.718456,35453870174634.805,8868328348418.836,52680290718310.7,34474234.0,109006.0
4.000237226486206,5676092222.956491,35456266623840.08,8868939383040.188,52683860091533.93,34531826.0,109051.0
5.000674486160278,5677419415.738754,35459944031947.07,8870698257213.686,52687852288661.4,34543961.0,109061.0
6.000494003295898,5678007326.015598,35462789457729.3,8871574748941.85,52691481209922.34,34583507.0,109092.0
7.0012078285217285,5679185114.200078,35466398811911.5,8873245037250.992,52695502088001.266,34597571.0,109106.0
8.000978708267212,5679998034.775505,35469345672847.95,8874076055939.6,52699275794563.83,34662109.0,109155.0
9.000490188598633,5680153256.904571,35471481639382.84,8874447953452.021,52702592003896.26,34682252.0,109175.0
10.000896692276001,5680352744.045579,35473691003292.516,8874852499582.182,52705902758531.84,34769045.0,109242.0
11.00136661529541,5680437103.723766,35475797176964.25,8875219952412.56,52709197110560.8,34789763.0,109260.0
12.00085973739624,5680507576.8688755,35477854598533.32,8875572349630.979,52712490418748.7,34880541.0,109324.0
13.001035690307617,5680576301.97683,35479913498890.18,8875925837838.67,52715783685363.05,34913639.0,109351.0
14.00106930732727,5680669949.969244,35482030406883.01,8876319666137.502,52719058264257.305,34956246.0,109382.0
15.0015230178833,5681211821.804671,35484739380225.39,8877133359141.594,52722674369564.46,34997709.0,109412.0
16.002134799957275,5682221723.248861,35487879888104.89,8878518983552.307,52726350192454.06,35062963.0,109459.0
17.001981019973755,5683369647.657403,35491509750543.25,8880318881321.963,52730491404084.15,35104728.0,109492.0
18.002440452575684,5684230266.237352,35494571005277.13,8881432136262.95,52734267468338.62,35183144.0,109548.0
19.001709938049316,5684561515.092519,35496759996741.06,8881905410354.047,52737648358661.52,35247761.0,109596.0
20.002033710479736,5684864925.5978565,35498948145821.75,8882437505765.15,52740997355660.34,35310372.0,109641.0
21.00209879875183,5684979089.150666,35501009346892.39,8882798553917.49,52744287138473.61,35374824.0,109687.0
22.002041816711426,5685468791.7981615,35503186744029.67,8883240037178.705,52747760535781.7,35447794.0,109739.0
23.00197458267212,5685563926.462836,35505266786469.195,8883595227693.916,52751052034532.57,35482654.0,109765.0
24.002100467681885,5685684828.705159,35507415377249.74,8883990878439.344,52754355706068.01,35571244.0,109829.0
25.00236701965332,5685834112.779412,35509571264938.74,8884387080734.71,52757672774956.76,35621885.0,109868.0
26.002342700958252,5685937227.548792,35511700828878.414,8884758076924.05,52760964642997.32,35703300.0,109929.0
27.00287961959839,5686046925.868144,35513801813023.75,8885111780622.803,52764266941129.9,35761909.0,109975.0
28.003536224365234,5686960568.826983,35517356822927.27,8886739859072.785,52768214660871.82,35834807.0,110030.0
29.00357222557068,5687494728.960888,35520334047339.016,8887682310320.688,52771980569021.59,35894914.0,110078.0
30.00279188156128,5687783587.122152,35522530767445.94,8888094678928.871,52775302511161.95,35980151.0,110143.0
31.002861738204956,5687891929.102541,35524593886360.52,8888459879754.49,52778599867624.53,36056003.0,110200.0
32.00301694869995,5687976085.061054,35526657538024.45,8888800665600.611,52781859814646.84,36170426.0,110285.0
33.004101276397705,5688246335.428237,35528896904998.64,8889284992028.426,52785225110910.375,36256068.0,110347.0
34.0031418800354,5688889636.376262,35531233696832.06,8889872746400.57,52788729170407.41,36381114.0,110439.0
35.003233909606934,5688979932.652546,35533311113889.555,8890242240311.797,52792010768465.67,36487126.0,110515.0
36.003639459609985,5689120776.0472355,35535402999493.39,8890603261019.635,52795293366977.08,36603766.0,110598.0
37.003695249557495,5689486097.897449,35537633241159.69,8890987088955.3,52798686401969.766,36696692.0,110665.0
38.00420904159546,5689974887.567018,35540411594133.73,8891890840187.127,52802302944370.12,36827017.0,110762.0
39.004531383514404,5690870336.996562,35543493894558.46,8893243309025.14,52806032935862.85,36901623.0,110817.0
40.00410079956055,5691338009.295929,35546009373160.72,8893914577114.803,52809576626702.42,37018936.0,110901.0
41.00402760505676,5691463962.944217,35548081618921.49,8894257618638.168,52812865591257.28,37082474.0,110949.0
42.004106521606445,5691534688.438194,35550146844191.27,8894595260287.904,52816113597484.695,37140664.0,110995.0
43.004605531692505,5691697454.521718,35552289025478.266,8895054556846.646,52819399836417.13,37168219.0,111018.0
44.004679679870605,5691848814.284426,35554441231125.15,8895442741179.686,52822704223437.06,37272159.0,111092.0
45.004581451416016,5691968211.09533,35556531207005.92,8895810166804.266,52825981547932.19,37294428.0,111111.0
46.00495529174805,5692294405.057433,35558694254557.38,8896194306471.4,52829272186476.49,37362192.0,111161.0
47.00486207008362,5692420150.058203,35560791235026.805,8896541184107.102,52832562354250.64,37378679.0,111176.0
48.005446434020996,5692928880.198504,35563413447434.81,8897333756578.93,52836173235955.28,37445515.0,111225.0
49.00583624839783,5693944783.422911,35566652822787.46,8898822103737.639,52840029071474.664,37458969.0,111238.0
50.00587773323059,5694542167.279425,35569409055055.445,8899521022943.656,52843595871255.625,37507725.0,111273.0
51.005192279815674,5694771444.294884,35571526856373.14,8899895601722.768,52846899857212.61,37521788.0,111284.0
52.00543260574341,5694855500.032234,35573587326312.875,8900239045655.229,52850167272899.92,37584037.0,111330.0
53.00545382499695,5694940461.500694,35575654714387.46,8900588575936.885,52853445170028.586,37602505.0,111345.0
54.00558853149414,5695030974.606768,35577748660353.04,8900959740765.729,52856729986498.0,37680251.0,111401.0
55.00590515136719,5695198817.44288,35579890558988.15,8901344140739.512,52860009958565.84,37704596.0,111420.0
56.0059175491333,5695365019.227072,35582018934261.04,8901718977559.59,52863290148070.195,37812303.0,111496.0
57.00595545768738,5695459308.854059,35584115326650.55,8902079866611.37,52866556427018.4,37907862.0,111565.0
58.006197929382324,5695528384.096018,35586197248427.54,8902422410740.795,52869823930301.41,38016044.0,111642.0
59.00703287124634,5696688530.235676,35589593354820.914,8904094673454.85,52873678417137.52,38110874.0,111710.0
60.00645875930786,5697310593.978944,35592487157571.1,8905040144253.37,52877343477346.766,38236342.0,111800.0
61.00666284561157,5697465042.129891,35594587475346.38,8905406303529.498,52880624962308.53,38336006.0,111871.0
62.00654673576355,5697554458.325679,35596674862177.81,8905752718839.93,52883855793540.875,38452147.0,111956.0
63.00769925117493,5698031673.080358,35599049386622.805,8906267274911.473,52887317467102.54,38557124.0,112035.0
64.00684452056885,5698723197.822697,35601438326382.45,8906855557143.951,52890830594361.266,38679007.0,112121.0
65.00738763809204,5699032600.714581,35603841201770.805,8907406902845.88,52894266267708.95,38780990.0,112195.0
66.00748443603516,5699863716.912378,35607294095271.336,8909058989149.982,52898090758851.39,38905357.0,112282.0
67.00711631774902,5700155252.463898,35609890950402.12,8909747332664.807,52901641401272.766,39015801.0,112362.0
68.00723505020142,5700236859.111956,35611957953837.72,8910092415867.447,52904916622077.17,39136114.0,112449.0
69.00821471214294,5701256332.219861,35615243971050.36,8911579030640.94,52908805187737.38,39244422.0,112526.0
70.00801205635071,5702109887.171219,35618347635941.05,8912621480594.877,52912559789410.26,39366560.0,112613.0
71.00759363174438,5702265000.986874,35620465601548.48,8912992456452.527,52915819273769.15,39475615.0,112691.0
72.00793409347534,5702358451.1277685,35622557886428.984,8913340235009.61,52919059147121.67,39596499.0,112779.0
73.0078022480011,5702429864.982673,35624645373985.445,8913698006887.922,52922323161447.0,39705600.0,112858.0
74.00813364982605,5702528725.131821,35626778840498.52,8914096585722.615,52925594714156.87,39844072.0,112960.0
75.00799870491028,5702713378.514334,35628977495778.57,8914553932618.695,52928925900796.234,39972607.0,113055.0
76.00809121131897,5702782420.780627,35631051379209.586,8914900264365.805,52932198765796.45,40105934.0,113151.0
77.00825047492981,5702900873.628467,35633197118685.71,8915385565532.156,52935514252949.92,40182680.0,113210.0
78.00875282287598,5703001342.070762,35635282838220.61,8915751318217.56,52938775373285.4,40302651.0,113293.0
79.00898289680481,5703405143.559847,35637461311643.05,8916165240545.715,52942267618241.83,40380295.0,113354.0
80.00954723358154,5704483329.661225,35641107247114.19,8917901190251.441,52946194687760.92,40489373.0,113434.0
81.00897264480591,5705018312.874458,35643938012539.17,8918757734999.637,52949892562755.86,40574219.0,113498.0
82.00892734527588,5705116763.379434,35646013088178.02,8919109874827.434,52953156897080.23,40652285.0,113554.0
83.00905537605286,5705226498.156272,35648084474956.38,8919463444557.236,52956428776309.15,40713875.0,113605.0
84.00927400588989,5705415504.44048,35650242030753.164,8919903794859.36,52959749806024.25,40834663.0,113690.0
85.00939607620239,5705630008.6926,35652397614306.56,8920297710838.975,52963034559604.2,40958559.0,113777.0
86.00935339927673,5705728412.741496,35654497409255.94,8920663939108.223,52966342799291.625,41094099.0,113873.0
87.00939536094666,5705838321.030678,35656567385982.41,8921028877777.64,52969647880497.59,41198920.0,113949.0
88.00970697402954,5705900362.983778,35658620193398.484,8921373794338.432,52972936430947.234,41305940.0,114026.0
89.009694814682,5705967125.727947,35660670674682.57,8921723843766.305,52976219460726.78,41377732.0,114079.0
90.01027607917786,5706867506.249215,35663919774507.734,8923257676813.008,52980145656611.2,41395522.0,114095.0
91.01089477539062,5708170314.867097,35666902437657.52,8924427895001.443,52983698986394.0,41448147.0,114134.0
92.010009765625,5708702375.387347,35669231275987.19,8924849325912.455,52987106928061.76,41472993.0,114156.0
93.01112461090088,5709191599.601648,35671518773446.09,8925351247668.979,52990585279038.02,41530498.0,114200.0
94.01043510437012,5709639349.727837,35673813788457.47,8925918749661.959,52993984972569.94,41560751.0,114224.0
95.01036596298218,5709754970.952538,35675911407640.734,8926285246972.055,52997286946840.164,41612782.0,114267.0
96.0104558467865,5709835369.729463,35677965420361.87,8926626957193.049,53000580162137.6,41642640.0,114291.0
97.01069378852844,5709919345.717146,35680019008345.445,8926971046712.729,53003864596487.66,41712365.0,114343.0
98.01081490516663,5709981040.6502,35682072711091.24,8927312687197.475,53007140250704.766,41749658.0,114372.0
99.01074814796448,5710066409.593317,35684127032557.19,8927661519002.463,53010413307722.12,41847222.0,114443.0
100.01125860214233,5710235987.015128,35686267065615.13,8928070677683.186,53013716087706.92,41965996.0,114529.0
101.01149415969849,5711706744.382098,35689937791590.07,8929892495792.025,53017791980006.18,42068506.0,114603.0
102.01098847389221,5712085869.3220625,35692540744999.11,8930629930932.8,53021314282820.95,42180470.0,114683.0
103.01115560531616,5712198101.898013,35694608085930.164,8930976759748.818,53024587797541.4,42282965.0,114756.0
104.01153087615967,5712340686.358625,35696736163583.555,8931352338291.293,53027891991321.53,42412810.0,114851.0
105.01142692565918,5712430969.843619,35698825041806.37,8931713485121.275,53031208724930.47,42521744.0,114928.0
106.01202011108398,5712561741.149833,35700902589488.56,8932076325945.764,53034517949412.625,42644642.0,115018.0
107.01182317733765,5712839649.501654,35703151674931.59,8932469829140.678,53037864791722.74,42745116.0,115090.0
108.01190185546875,5712933056.687098,35705201843787.18,8932806892910.541,53041156206601.47,42856589.0,115171.0
109.0120017528534,5713003125.724337,35707264862166.71,8933148828589.404,53044439664184.78,42959074.0,115245.0
110.01220607757568,5713358681.3451805,35709503662844.15,8933569998578.543,53047800041622.51,43075234.0,115326.0
111.01267576217651,5714126309.447346,35712740882934.54,8934942139446.242,53051681714840.02,43176858.0,115399.0
112.0131733417511,5714773999.553821,35715642673947.766,8935977219622.629,53055323337822.45,43299544.0,115487.0
113.01238799095154,5715189003.131821,35717963756259.43,8936480973675.285,53058803200838.94,43400022.0,115559.0
114.01345920562744,5716083451.65797,35721365622627.24,8938047177025.58,53062688780544.305,43525540.0,115648.0
115.01354694366455,5716799985.856119,35724357236558.76,8939085874889.06,53066525890883.516,43632903.0,115725.0
116.01282715797424,5717126597.350764,35726480036362.96,8939473278205.445,53069822999182.07,43758417.0,115815.0
117.01301598548889,5717264784.895131,35728567131637.695,8939828457356.646,53073094452490.38,43867088.0,115893.0
118.0131995677948,5717338683.551528,35730637709455.125,8940168684558.697,53076332347358.125,44013135.0,115996.0
119.01305675506592,5717696384.743997,35732913429268.125,8940575278156.21,53079667663835.28,44145724.0,116090.0
120.01351761817932,5717808927.821001,35735019854339.82,8940931790959.7,53082917072037.99,44252570.0,116166.0
121.01325607299805,5718081947.991351,35737195912193.13,8941361086295.05,53086256461053.62,44339973.0,116230.0
122.01428651809692,5719080241.735253,35740454731294.02,8942763910149.451,53090234568280.984,44445175.0,116305.0
123.01460790634155,5719840754.931849,35743664941769.4,8943861415497.928,53094060284373.66,44503499.0,116348.0
124.01371741294861,5720378359.795815,35745985452012.83,8944440342738.486,53097479269239.56,44595741.0,116414.0
125.01435256004333,5720897127.65665,35748689245171.78,8945281852596.57,53101115936035.414,44676602.0,116474.0
126.0148355960846,5721742191.171236,35751876736811.0,8946679390245.863,53104801125388.055,44777606.0,116547.0
127.01405239105225,5722408263.571083,35754500392496.09,8947370863605.502,53108347063353.12,44839955.0,116593.0
128.01434516906738,5722486643.057751,35756574227410.336,8947719371380.762,53111619959040.81,44940766.0,116667.0
129.01446056365967,5722615130.133397,35758635241214.63,8948077290758.982,53114884855203.89,45036538.0,116737.0
130.01466870307922,5722866803.78799,35760779105961.086,8948505752196.182,53118255669150.49,45132252.0,116807.0
131.014799118042,5723034890.466288,35762920129197.77,8948903859321.438,53121573155582.836,45202919.0,116860.0
132.0148527622223,5723421598.283441,35765130506566.78,8949293051366.688,53125034558757.73,45273136.0,116911.0
133.01568269729614,5724667043.092384,35768474507915.17,8950934973935.113,53129064398112.71,45288837.0,116924.0
134.01538944244385,5725255860.983843,35771216621131.29,8951816003266.775,53132781308630.43,45356103.0,116974.0
135.01491236686707,5725410848.348128,35773310656783.3,8952197480762.814,53136071396491.71,45370989.0,116986.0
136.01512694358826,5725488657.808555,35775370018770.38,8952541086774.11,53139329741372.914,45419408.0,117022.0
137.01517915725708,5725575864.572572,35777433904495.66,8952895943312.652,53142584532214.34,45433972.0,117037.0
138.015207529068,5725648739.858245,35779507027626.54,8953241702596.678,53145828170959.64,45510282.0,117096.0
139.0155212879181,5725725739.4819145,35781622554610.6,8953612197087.838,53149083394135.48,45529781.0,117112.0
